"Date","Price","Open","High","Low","Vol.","Change %"
"09/27/1983","412.20","412.20","412.20","412.20","","-0.67%"
"09/26/1983","415.00","415.00","415.00","415.00","","0.48%"
"09/23/1983","413.00","413.00","413.00","413.00","","1.30%"
"09/22/1983","407.70","407.70","407.70","407.70","","-0.85%"
"09/21/1983","411.20","411.20","411.20","411.20","","-0.27%"
"09/20/1983","412.30","412.30","412.30","412.30","","0.02%"
"09/19/1983","412.20","412.20","412.20","412.20","","1.73%"
"09/15/1983","405.20","405.20","405.20","405.20","","0.87%"
"09/14/1983","401.70","401.70","401.70","401.70","","-1.23%"
"09/13/1983","406.70","406.70","406.70","406.70","","-2.17%"
"09/12/1983","415.70","415.70","415.70","415.70","","0.24%"
"09/09/1983","414.70","414.70","414.70","414.70","","0.17%"
"09/08/1983","414.00","414.00","414.00","414.00","","0.19%"
"09/07/1983","413.20","413.20","413.20","413.20","","-1.20%"
"09/06/1983","418.20","418.20","418.20","418.20","","0.17%"
"09/02/1983","417.50","417.50","417.50","417.50","","0.22%"
"09/01/1983","416.60","416.60","416.60","416.60","","0.58%"
"08/31/1983","414.20","414.20","414.20","414.20","","-0.93%"
"08/30/1983","418.10","418.10","418.10","418.10","","0.38%"
"08/29/1983","416.50","416.50","416.50","416.50","","-0.12%"
"08/26/1983","417.00","417.00","417.00","417.00","","-1.47%"
"08/25/1983","423.20","423.20","423.20","423.20","","-0.19%"
"08/24/1983","424.00","424.00","424.00","424.00","","-0.56%"
"08/23/1983","426.40","426.40","426.40","426.40","","1.11%"
"08/22/1983","421.70","421.70","421.70","421.70","","0.96%"
"08/19/1983","417.70","417.70","417.70","417.70","","-0.90%"
"08/18/1983","421.50","421.50","421.50","421.50","","-0.24%"
"08/17/1983","422.50","422.50","422.50","422.50","","0.48%"
"08/16/1983","420.50","420.50","420.50","420.50","","1.08%"
"08/15/1983","416.00","416.00","416.00","416.00","","0.87%"
"08/12/1983","412.40","412.40","412.40","412.40","","0.17%"
"08/11/1983","411.70","411.70","411.70","411.70","","0.86%"
"08/10/1983","408.20","408.20","408.20","408.20","","-1.16%"
"08/09/1983","413.00","413.00","413.00","413.00","","1.10%"
"08/08/1983","408.50","408.50","408.50","408.50","","-0.29%"
"08/05/1983","409.70","409.70","409.70","409.70","","-1.04%"
"08/04/1983","414.00","414.00","414.00","414.00","","0.73%"
"08/03/1983","411.00","411.00","411.00","411.00","","-0.77%"
"08/02/1983","414.20","414.20","414.20","414.20","","0.73%"
"08/01/1983","411.20","411.20","411.20","411.20","","-2.56%"
"07/29/1983","422.00","422.00","422.00","422.00","","-0.82%"
"07/28/1983","425.50","425.50","425.50","425.50","","-0.16%"
"07/27/1983","426.20","426.20","426.20","426.20","","0.16%"
"07/26/1983","425.50","425.50","425.50","425.50","","0.83%"
"07/25/1983","422.00","422.00","422.00","422.00","","-0.35%"
"07/22/1983","423.50","423.50","423.50","423.50","","-1.44%"
"07/21/1983","429.70","429.70","429.70","429.70","","0.35%"
"07/20/1983","428.20","428.20","428.20","428.20","","1.06%"
"07/19/1983","423.70","423.70","423.70","423.70","","0.31%"
"07/18/1983","422.40","422.40","422.40","422.40","","0.05%"
"07/15/1983","422.20","422.20","422.20","422.20","","-0.94%"
"07/14/1983","426.20","426.20","426.20","426.20","","-0.23%"
"07/13/1983","427.20","427.20","427.20","427.20","","-0.42%"
"07/12/1983","429.00","429.00","429.00","429.00","","-0.35%"
"07/11/1983","430.50","430.50","430.50","430.50","","1.06%"
"07/08/1983","426.00","426.00","426.00","426.00","","3.35%"
"07/07/1983","412.20","412.20","412.20","412.20","","0.15%"
"07/06/1983","411.60","411.60","411.60","411.60","","0.22%"
"07/05/1983","410.70","410.70","410.70","410.70","","-1.32%"
"07/01/1983","416.20","416.20","416.20","416.20","","0.05%"
"06/30/1983","416.00","416.00","416.00","416.00","","0.29%"
"06/29/1983","414.80","414.80","414.80","414.80","","-0.29%"
"06/28/1983","416.00","416.00","416.00","416.00","","-0.83%"
"06/27/1983","419.50","419.50","419.50","419.50","","-0.94%"
"06/24/1983","423.50","423.50","423.50","423.50","","0.71%"
"06/23/1983","420.50","420.50","420.50","420.50","","0.00%"
"06/22/1983","420.50","420.50","420.50","420.50","","1.40%"
"06/21/1983","414.70","414.70","414.70","414.70","","-0.24%"
"06/20/1983","415.70","415.70","415.70","415.70","","0.05%"
"06/17/1983","415.50","415.50","415.50","415.50","","0.73%"
"06/16/1983","412.50","412.50","412.50","412.50","","1.05%"
"06/15/1983","408.20","408.20","408.20","408.20","","0.07%"
"06/14/1983","407.90","407.90","407.90","407.90","","-1.23%"
"06/13/1983","413.00","413.00","413.00","413.00","","0.44%"
"06/10/1983","411.20","411.20","411.20","411.20","","0.86%"
"06/09/1983","407.70","407.70","407.70","407.70","","1.17%"
"06/08/1983","403.00","403.00","403.00","403.00","","0.70%"
"06/07/1983","400.20","400.20","400.20","400.20","","-1.84%"
"06/06/1983","407.70","407.70","407.70","407.70","","-0.92%"
"06/03/1983","411.50","411.50","411.50","411.50","","-0.24%"
"06/02/1983","412.50","412.50","412.50","412.50","","0.61%"
"06/01/1983","410.00","410.00","410.00","410.00","","-6.29%"
"05/31/1983","437.50","437.50","437.50","437.50","","0.07%"
"05/27/1983","437.20","437.20","437.20","437.20","","-0.64%"
"05/26/1983","440.00","440.00","440.00","440.00","","-0.38%"
"05/25/1983","441.70","441.70","441.70","441.70","","1.12%"
"05/24/1983","436.80","436.80","436.80","436.80","","0.95%"
"05/23/1983","432.70","432.70","432.70","432.70","","-1.37%"
"05/20/1983","438.70","438.70","438.70","438.70","","-0.88%"
"05/19/1983","442.60","442.60","442.60","442.60","","-0.02%"
"05/18/1983","442.70","442.70","442.70","442.70","","0.45%"
"05/17/1983","440.70","440.70","440.70","440.70","","1.03%"
"05/16/1983","436.20","436.20","436.20","436.20","","-1.13%"
"05/13/1983","441.20","441.20","441.20","441.20","","0.34%"
"05/12/1983","439.70","439.70","439.70","439.70","","-0.74%"
"05/11/1983","443.00","443.00","443.00","443.00","","-0.16%"
"05/10/1983","443.70","443.70","443.70","443.70","","2.24%"
"05/09/1983","434.00","434.00","434.00","434.00","","0.65%"
"05/06/1983","431.20","431.20","431.20","431.20","","-0.58%"
"05/05/1983","433.70","433.70","433.70","433.70","","0.23%"
"05/04/1983","432.70","432.70","432.70","432.70","","-0.18%"
"05/03/1983","433.50","433.50","433.50","433.50","","1.17%"
"05/02/1983","428.50","428.50","428.50","428.50","","-0.16%"
"04/29/1983","429.20","429.20","429.20","429.20","","0.16%"
"04/28/1983","428.50","428.50","428.50","428.50","","-1.31%"
"04/27/1983","434.20","434.20","434.20","434.20","","-0.30%"
"04/26/1983","435.50","435.50","435.50","435.50","","-1.36%"
"04/25/1983","441.50","441.50","441.50","441.50","","1.03%"
"04/22/1983","437.00","437.00","437.00","437.00","","-0.57%"
"04/21/1983","439.50","439.50","439.50","439.50","","1.34%"
"04/20/1983","433.70","433.70","433.70","433.70","","-1.32%"
"04/19/1983","439.50","439.50","439.50","439.50","","-0.79%"
"04/18/1983","443.00","443.00","443.00","443.00","","1.49%"
"04/15/1983","436.50","436.50","436.50","436.50","","0.23%"
"04/14/1983","435.50","435.50","435.50","435.50","","1.47%"
"04/13/1983","429.20","429.20","429.20","429.20","","-0.81%"
"04/12/1983","432.70","432.70","432.70","432.70","","1.41%"
"04/11/1983","426.70","426.70","426.70","426.70","","1.31%"
"04/08/1983","421.20","421.20","421.20","421.20","","-1.06%"
"04/07/1983","425.70","425.70","425.70","425.70","","-0.65%"
"04/06/1983","428.50","428.50","428.50","428.50","","0.42%"
"04/05/1983","426.70","426.70","426.70","426.70","","2.33%"
"04/04/1983","417.00","417.00","417.00","417.00","","0.55%"
"03/31/1983","414.70","414.70","414.70","414.70","","-0.79%"
"03/30/1983","418.00","418.00","418.00","418.00","","1.28%"
"03/29/1983","412.70","412.70","412.70","412.70","","0.98%"
"03/28/1983","408.70","408.70","408.70","408.70","","-0.73%"
"03/25/1983","411.70","411.70","411.70","411.70","","-0.91%"
"03/24/1983","415.50","415.50","415.50","415.50","","1.34%"
"03/23/1983","410.00","410.00","410.00","410.00","","-2.66%"
"03/22/1983","421.20","421.20","421.20","421.20","","1.62%"
"03/21/1983","414.50","414.50","414.50","414.50","","-1.71%"
"03/18/1983","421.70","421.70","421.70","421.70","","1.25%"
"03/17/1983","416.50","416.50","416.50","416.50","","-0.60%"
"03/16/1983","419.00","419.00","419.00","419.00","","-3.57%"
"03/15/1983","434.50","434.50","434.50","434.50","","1.40%"
"03/14/1983","428.50","428.50","428.50","428.50","","1.90%"
"03/11/1983","420.50","420.50","420.50","420.50","","-3.27%"
"03/10/1983","434.70","434.70","434.70","434.70","","2.04%"
"03/09/1983","426.00","426.00","426.00","426.00","","2.04%"
"03/08/1983","417.50","417.50","417.50","417.50","","-0.76%"
"03/07/1983","420.70","420.70","420.70","420.70","","1.99%"
"03/04/1983","412.50","412.50","412.50","412.50","","-3.96%"
"03/03/1983","429.50","429.50","429.50","429.50","","-0.12%"
"03/02/1983","430.00","430.00","430.00","430.00","","3.86%"
"03/01/1983","414.00","414.00","414.00","414.00","","1.35%"
"02/28/1983","408.50","408.50","408.50","408.50","","-12.09%"
"02/25/1983","464.70","464.70","464.70","464.70","","-2.17%"
"02/24/1983","475.00","475.00","475.00","475.00","","1.02%"
"02/23/1983","470.20","470.20","470.20","470.20","","-3.15%"
"02/22/1983","485.50","485.50","485.50","485.50","","-3.57%"
"02/18/1983","503.50","503.50","503.50","503.50","","-0.24%"
"02/17/1983","504.70","504.70","504.70","504.70","","-0.75%"
"02/16/1983","508.50","508.50","508.50","508.50","","-0.14%"
"02/15/1983","509.20","509.20","509.20","509.20","","1.74%"
"02/14/1983","500.50","500.50","500.50","500.50","","-0.79%"
"02/11/1983","504.50","504.50","504.50","504.50","","1.71%"
"02/10/1983","496.00","496.00","496.00","496.00","","1.12%"
"02/09/1983","490.50","490.50","490.50","490.50","","-1.35%"
"02/08/1983","497.20","497.20","497.20","497.20","","1.43%"
"02/07/1983","490.20","490.20","490.20","490.20","","-1.66%"
"02/04/1983","498.50","498.50","498.50","498.50","","-0.99%"
"02/03/1983","503.50","503.50","503.50","503.50","","1.06%"
"02/02/1983","498.20","498.20","498.20","498.20","","-2.03%"
"02/01/1983","508.50","508.50","508.50","508.50","","1.80%"
"01/31/1983","499.50","499.50","499.50","499.50","","1.17%"
"01/28/1983","493.70","493.70","493.70","493.70","","-0.56%"
"01/27/1983","496.50","496.50","496.50","496.50","","2.06%"
"01/26/1983","486.50","486.50","486.50","486.50","","-0.45%"
"01/25/1983","488.70","488.70","488.70","488.70","","2.67%"
"01/24/1983","476.00","476.00","476.00","476.00","","-1.86%"
"01/21/1983","485.00","485.00","485.00","485.00","","-0.45%"
"01/20/1983","487.20","487.20","487.20","487.20","","-1.68%"
"01/19/1983","495.50","495.50","495.50","495.50","","2.16%"
"01/18/1983","485.00","485.00","485.00","485.00","","-2.71%"
"01/17/1983","498.50","498.50","498.50","498.50","","3.17%"
"01/14/1983","483.20","483.20","483.20","483.20","","-1.02%"
"01/13/1983","488.20","488.20","488.20","488.20","","1.60%"
"01/12/1983","480.50","480.50","480.50","480.50","","-0.83%"
"01/11/1983","484.50","484.50","484.50","484.50","","2.22%"
"01/10/1983","474.00","474.00","474.00","474.00","","1.94%"
"01/07/1983","465.00","465.00","465.00","465.00","","2.31%"
"01/06/1983","454.50","454.50","454.50","454.50","","0.11%"
"01/05/1983","454.00","454.00","454.00","454.00","","1.00%"
"01/04/1983","449.50","449.50","449.50","449.50","","-0.55%"
"01/03/1983","452.00","452.00","452.00","452.00","","-1.07%"
"12/30/1982","456.90","456.90","456.90","456.90","","-0.78%"
"12/29/1982","460.50","460.50","460.50","460.50","","1.10%"
"12/28/1982","455.50","455.50","455.50","455.50","","-0.33%"
"12/27/1982","457.00","457.00","457.00","457.00","","2.54%"
"12/23/1982","445.70","445.70","445.70","445.70","","-0.34%"
"12/22/1982","447.20","447.20","447.20","447.20","","1.13%"
"12/21/1982","442.20","442.20","442.20","442.20","","0.45%"
"12/20/1982","440.20","440.20","440.20","440.20","","0.73%"
"12/17/1982","437.00","437.00","437.00","437.00","","-0.73%"
"12/16/1982","440.20","440.20","440.20","440.20","","0.62%"
"12/15/1982","437.50","437.50","437.50","437.50","","-2.65%"
"12/14/1982","449.40","449.40","449.40","449.40","","2.44%"
"12/13/1982","438.70","438.70","438.70","438.70","","0.69%"
"12/10/1982","435.70","435.70","435.70","435.70","","-0.41%"
"12/09/1982","437.50","437.50","437.50","437.50","","-1.69%"
"12/08/1982","445.00","445.00","445.00","445.00","","-2.09%"
"12/07/1982","454.50","454.50","454.50","454.50","","2.09%"
"12/06/1982","445.20","445.20","445.20","445.20","","0.91%"
"12/03/1982","441.20","441.20","441.20","441.20","","-1.12%"
"12/02/1982","446.20","446.20","446.20","446.20","","1.36%"
"12/01/1982","440.20","440.20","440.20","440.20","","0.96%"
"11/30/1982","436.00","436.00","436.00","436.00","","0.46%"
"11/29/1982","434.00","434.00","434.00","434.00","","6.90%"
"11/26/1982","406.00","406.00","406.00","406.00","","-0.78%"
"11/24/1982","409.20","409.20","409.20","409.20","","0.79%"
"11/23/1982","406.00","406.00","406.00","406.00","","-1.10%"
"11/22/1982","410.50","410.50","410.50","410.50","","-1.70%"
"11/19/1982","417.60","417.60","417.60","417.60","","2.23%"
"11/18/1982","408.50","408.50","408.50","408.50","","-0.97%"
"11/17/1982","412.50","412.50","412.50","412.50","","1.23%"
"11/16/1982","407.50","407.50","407.50","407.50","","1.07%"
"11/15/1982","403.20","403.20","403.20","403.20","","1.31%"
"11/12/1982","398.00","398.00","398.00","398.00","","-0.80%"
"11/11/1982","401.20","401.20","401.20","401.20","","-2.38%"
"11/10/1982","411.00","411.00","411.00","411.00","","0.44%"
"11/09/1982","409.20","409.20","409.20","409.20","","0.49%"
"11/08/1982","407.20","407.20","407.20","407.20","","-2.47%"
"11/05/1982","417.50","417.50","417.50","417.50","","-1.70%"
"11/04/1982","424.70","424.70","424.70","424.70","","-0.65%"
"11/03/1982","427.50","427.50","427.50","427.50","","2.22%"
"10/28/1982","418.20","418.20","418.20","418.20","","0.12%"
"10/27/1982","417.70","417.70","417.70","417.70","","-0.36%"
"10/26/1982","419.20","419.20","419.20","419.20","","0.14%"
"10/25/1982","418.60","418.60","418.60","418.60","","-2.20%"
"10/22/1982","428.00","428.00","428.00","428.00","","-1.04%"
"10/21/1982","432.50","432.50","432.50","432.50","","2.49%"
"10/20/1982","422.00","422.00","422.00","422.00","","-4.42%"
"10/19/1982","441.50","441.50","441.50","441.50","","3.11%"
"10/18/1982","428.20","428.20","428.20","428.20","","-0.99%"
"10/15/1982","432.50","432.50","432.50","432.50","","-3.46%"
"10/14/1982","448.00","448.00","448.00","448.00","","4.50%"
"10/13/1982","428.70","428.70","428.70","428.70","","-2.83%"
"10/12/1982","441.20","441.20","441.20","441.20","","1.89%"
"10/08/1982","433.00","433.00","433.00","433.00","","3.46%"
"10/07/1982","418.50","418.50","418.50","418.50","","3.59%"
"10/06/1982","404.00","404.00","404.00","404.00","","3.54%"
"10/05/1982","390.20","390.20","390.20","390.20","","0.70%"
"10/04/1982","387.50","387.50","387.50","387.50","","-3.61%"
"10/01/1982","402.00","402.00","402.00","402.00","","1.26%"
"09/30/1982","397.00","397.00","397.00","397.00","","-3.10%"
"09/29/1982","409.70","409.70","409.70","409.70","","-0.19%"
"09/28/1982","410.50","410.50","410.50","410.50","","-0.77%"
"09/27/1982","413.70","413.70","413.70","413.70","","-4.01%"
"09/24/1982","431.00","431.00","431.00","431.00","","-1.10%"
"09/23/1982","435.80","435.80","435.80","435.80","","-1.78%"
"09/22/1982","443.70","443.70","443.70","443.70","","4.03%"
"09/21/1982","426.50","426.50","426.50","426.50","","0.54%"
"09/20/1982","424.20","424.20","424.20","424.20","","-3.92%"
"09/17/1982","441.50","441.50","441.50","441.50","","-1.56%"
"09/16/1982","448.50","448.50","448.50","448.50","","1.20%"
"09/15/1982","443.20","443.20","443.20","443.20","","-2.42%"
"09/14/1982","454.20","454.20","454.20","454.20","","3.46%"
"09/13/1982","439.00","439.00","439.00","439.00","","-3.09%"
"09/10/1982","453.00","453.00","453.00","453.00","","-2.79%"
"09/09/1982","466.00","466.00","466.00","466.00","","1.75%"
"09/08/1982","458.00","458.00","458.00","458.00","","-4.78%"
"09/07/1982","481.00","481.00","481.00","481.00","","5.71%"
"09/03/1982","455.00","455.00","455.00","455.00","","11.06%"
"09/02/1982","409.70","409.70","409.70","409.70","","1.11%"
"09/01/1982","405.20","405.20","405.20","405.20","","-1.53%"
"08/31/1982","411.50","411.50","411.50","411.50","","2.31%"
"08/30/1982","402.20","402.20","402.20","402.20","","-3.78%"
"08/27/1982","418.00","418.00","418.00","418.00","","0.24%"
"08/26/1982","417.00","417.00","417.00","417.00","","3.99%"
"08/25/1982","401.00","401.00","401.00","401.00","","-1.64%"
"08/24/1982","407.70","407.70","407.70","407.70","","3.35%"
"08/23/1982","394.50","394.50","394.50","394.50","","2.07%"
"08/20/1982","386.50","386.50","386.50","386.50","","8.38%"
"08/19/1982","356.60","356.60","356.60","356.60","","-0.31%"
"08/18/1982","357.70","357.70","357.70","357.70","","5.92%"
"08/17/1982","337.70","337.70","337.70","337.70","","-1.17%"
"08/16/1982","341.70","341.70","341.70","341.70","","1.09%"
"08/13/1982","338.00","338.00","338.00","338.00","","0.99%"
"08/12/1982","334.70","334.70","334.70","334.70","","0.36%"
"08/11/1982","333.50","333.50","333.50","333.50","","-1.39%"
"08/10/1982","338.20","338.20","338.20","338.20","","0.65%"
"08/09/1982","336.00","336.00","336.00","336.00","","-2.52%"
"08/06/1982","344.70","344.70","344.70","344.70","","-0.52%"
"08/05/1982","346.50","346.50","346.50","346.50","","0.09%"
"08/04/1982","346.20","346.20","346.20","346.20","","-0.86%"
"08/03/1982","349.20","349.20","349.20","349.20","","-0.60%"
"08/02/1982","351.30","351.30","351.30","351.30","","2.45%"
"07/30/1982","342.90","342.90","342.90","342.90","","0.12%"
"07/29/1982","342.50","342.50","342.50","342.50","","-1.30%"
"07/28/1982","347.00","347.00","347.00","347.00","","-1.20%"
"07/27/1982","351.20","351.20","351.20","351.20","","-0.28%"
"07/26/1982","352.20","352.20","352.20","352.20","","-3.03%"
"07/23/1982","363.20","363.20","363.20","363.20","","2.89%"
"07/22/1982","353.00","353.00","353.00","353.00","","-3.68%"
"07/21/1982","366.50","366.50","366.50","366.50","","5.41%"
"07/20/1982","347.70","347.70","347.70","347.70","","0.06%"
"07/19/1982","347.50","347.50","347.50","347.50","","0.14%"
"07/16/1982","347.00","347.00","347.00","347.00","","-0.91%"
"07/15/1982","350.20","350.20","350.20","350.20","","-0.71%"
"07/14/1982","352.70","352.70","352.70","352.70","","0.06%"
"07/13/1982","352.50","352.50","352.50","352.50","","2.77%"
"07/12/1982","343.00","343.00","343.00","343.00","","4.41%"
"07/09/1982","328.50","328.50","328.50","328.50","","4.78%"
"07/08/1982","313.50","313.50","313.50","313.50","","2.22%"
"07/07/1982","306.70","306.70","306.70","306.70","","-1.38%"
"07/06/1982","311.00","311.00","311.00","311.00","","-0.54%"
"07/02/1982","312.70","312.70","312.70","312.70","","0.81%"
"07/01/1982","310.20","310.20","310.20","310.20","","-2.30%"
"06/30/1982","317.50","317.50","317.50","317.50","","2.75%"
"06/29/1982","309.00","309.00","309.00","309.00","","1.73%"
"06/28/1982","303.75","303.75","303.75","303.75","","-0.57%"
"06/25/1982","305.50","305.50","305.50","305.50","","-1.53%"
"06/24/1982","310.25","310.25","310.25","310.25","","2.06%"
"06/23/1982","304.00","304.00","304.00","304.00","","0.00%"
"06/22/1982","304.00","304.00","304.00","304.00","","2.44%"
"06/21/1982","296.75","296.75","296.75","296.75","","-3.89%"
"06/18/1982","308.75","308.75","308.75","308.75","","-0.08%"
"06/17/1982","309.00","309.00","309.00","309.00","","-2.52%"
"06/16/1982","317.00","317.00","317.00","317.00","","0.63%"
"06/15/1982","315.00","315.00","315.00","315.00","","-1.79%"
"06/14/1982","320.75","320.75","320.75","320.75","","-1.38%"
"06/11/1982","325.25","325.25","325.25","325.25","","-0.46%"
"06/10/1982","326.75","326.75","326.75","326.75","","0.23%"
"06/09/1982","326.00","326.00","326.00","326.00","","-0.84%"
"06/08/1982","328.75","328.75","328.75","328.75","","1.08%"
"06/07/1982","325.25","325.25","325.25","325.25","","2.04%"
"06/04/1982","318.75","318.75","318.75","318.75","","-0.50%"
"06/03/1982","320.35","320.35","320.35","320.35","","0.58%"
"06/02/1982","318.50","318.50","318.50","318.50","","-0.08%"
"06/01/1982","318.75","318.75","318.75","318.75","","-2.00%"
"05/31/1982","325.25","325.25","325.25","325.25","","0.00%"
"05/28/1982","325.25","325.25","325.25","325.25","","0.31%"
"05/27/1982","324.25","324.25","324.25","324.25","","-1.82%"
"05/26/1982","330.25","330.25","330.25","330.25","","0.72%"
"05/25/1982","327.90","327.90","327.90","327.90","","-0.33%"
"05/24/1982","329.00","329.00","329.00","329.00","","-2.81%"
"05/21/1982","338.50","338.50","338.50","338.50","","-1.17%"
"05/20/1982","342.50","342.50","342.50","342.50","","0.15%"
"05/19/1982","342.00","342.00","342.00","342.00","","1.18%"
"05/18/1982","338.00","338.00","338.00","338.00","","-0.15%"
"05/17/1982","338.50","338.50","338.50","338.50","","1.58%"
"05/14/1982","333.25","333.25","333.25","333.25","","0.68%"
"05/13/1982","331.00","331.00","331.00","331.00","","-0.15%"
"05/12/1982","331.50","331.50","331.50","331.50","","-0.23%"
"05/11/1982","332.25","332.25","332.25","332.25","","0.99%"
"05/10/1982","329.00","329.00","329.00","329.00","","-1.72%"
"05/07/1982","334.75","334.75","334.75","334.75","","0.07%"
"05/06/1982","334.50","334.50","334.50","334.50","","-1.15%"
"05/05/1982","338.40","338.40","338.40","338.40","","-0.98%"
"05/04/1982","341.75","341.75","341.75","341.75","","-1.09%"
"05/03/1982","345.50","345.50","345.50","345.50","","-4.36%"
"04/30/1982","361.25","361.25","361.25","361.25","","3.58%"
"04/29/1982","348.75","348.75","348.75","348.75","","-1.62%"
"04/28/1982","354.50","354.50","354.50","354.50","","0.78%"
"04/27/1982","351.75","351.75","351.75","351.75","","-1.47%"
"04/26/1982","357.00","357.00","357.00","357.00","","1.35%"
"04/23/1982","352.25","352.25","352.25","352.25","","2.10%"
"04/22/1982","345.00","345.00","345.00","345.00","","-0.50%"
"04/21/1982","346.75","346.75","346.75","346.75","","1.09%"
"04/20/1982","343.00","343.00","343.00","343.00","","-3.92%"
"04/19/1982","357.00","357.00","357.00","357.00","","-1.59%"
"04/16/1982","362.75","362.75","362.75","362.75","","-0.14%"
"04/15/1982","363.25","363.25","363.25","363.25","","-0.95%"
"04/14/1982","366.75","366.75","366.75","366.75","","3.75%"
"04/13/1982","353.50","353.50","353.50","353.50","","0.00%"
"04/12/1982","353.50","353.50","353.50","353.50","","0.57%"
"04/09/1982","351.50","351.50","351.50","351.50","","0.00%"
"04/08/1982","351.50","351.50","351.50","351.50","","-0.71%"
"04/07/1982","354.00","354.00","354.00","354.00","","2.46%"
"04/06/1982","345.50","345.50","345.50","345.50","","2.37%"
"04/05/1982","337.50","337.50","337.50","337.50","","2.97%"
"04/02/1982","327.75","327.75","327.75","327.75","","0.23%"
"04/01/1982","327.00","327.00","327.00","327.00","","2.12%"
"03/31/1982","320.22","320.22","320.22","320.22","","-1.24%"
"03/30/1982","324.25","324.25","324.25","324.25","","1.81%"
"03/29/1982","318.50","318.50","318.50","318.50","","-1.16%"
"03/26/1982","322.25","322.25","322.25","322.25","","-1.68%"
"03/25/1982","327.75","327.75","327.75","327.75","","-1.21%"
"03/24/1982","331.75","331.75","331.75","331.75","","3.41%"
"03/22/1982","320.80","320.80","320.80","320.80","","1.60%"
"03/19/1982","315.75","315.75","315.75","315.75","","-1.33%"
"03/18/1982","320.00","320.00","320.00","320.00","","1.27%"
"03/17/1982","316.00","316.00","316.00","316.00","","-2.62%"
"03/16/1982","324.50","324.50","324.50","324.50","","4.01%"
"03/15/1982","312.00","312.00","312.00","312.00","","-3.48%"
"03/12/1982","323.25","323.25","323.25","323.25","","-2.56%"
"03/11/1982","331.75","331.75","331.75","331.75","","-0.38%"
"03/10/1982","333.00","333.00","333.00","333.00","","1.14%"
"03/09/1982","329.25","329.25","329.25","329.25","","-0.38%"
"03/08/1982","330.50","330.50","330.50","330.50","","-3.48%"
"03/05/1982","342.40","342.40","342.40","342.40","","-1.18%"
"03/04/1982","346.50","346.50","346.50","346.50","","-2.05%"
"03/03/1982","353.75","353.75","353.75","353.75","","-2.08%"
"03/02/1982","361.25","361.25","361.25","361.25","","0.00%"
"03/01/1982","361.25","361.25","361.25","361.25","","-0.37%"
"02/26/1982","362.60","362.60","362.60","362.60","","-1.05%"
"02/25/1982","366.45","366.45","366.45","366.45","","1.02%"
"02/24/1982","362.75","362.75","362.75","362.75","","0.48%"
"02/23/1982","361.00","361.00","361.00","361.00","","-0.89%"
"02/22/1982","364.25","364.25","364.25","364.25","","-1.35%"
"02/19/1982","369.25","369.25","369.25","369.25","","0.00%"
"02/18/1982","369.25","369.25","369.25","369.25","","-1.27%"
"02/17/1982","374.00","374.00","374.00","374.00","","-0.33%"
"02/16/1982","375.25","375.25","375.25","375.25","","-0.60%"
"02/15/1982","377.50","377.50","377.50","377.50","","0.00%"
"02/12/1982","377.50","377.50","377.50","377.50","","-0.66%"
"02/11/1982","380.00","380.00","380.00","380.00","","-0.56%"
"02/10/1982","382.15","382.15","382.15","382.15","","0.96%"
"02/09/1982","378.50","378.50","378.50","378.50","","-0.33%"
"02/08/1982","379.75","379.75","379.75","379.75","","-1.17%"
"02/05/1982","384.25","384.25","384.25","384.25","","0.13%"
"02/04/1982","383.75","383.75","383.75","383.75","","1.52%"
"02/03/1982","378.00","378.00","378.00","378.00","","-0.30%"
"02/02/1982","379.15","379.15","379.15","379.15","","-0.09%"
"02/01/1982","379.50","379.50","379.50","379.50","","-1.94%"
"01/29/1982","387.00","387.00","387.00","387.00","","0.91%"
"01/28/1982","383.50","383.50","383.50","383.50","","0.46%"
"01/27/1982","381.75","381.75","381.75","381.75","","1.39%"
"01/26/1982","376.50","376.50","376.50","376.50","","1.21%"
"01/25/1982","372.00","372.00","372.00","372.00","","-1.39%"
"01/22/1982","377.25","377.25","377.25","377.25","","0.33%"
"01/21/1982","376.00","376.00","376.00","376.00","","1.21%"
"01/20/1982","371.50","371.50","371.50","371.50","","-1.00%"
"01/19/1982","375.25","375.25","375.25","375.25","","0.40%"
"01/18/1982","373.75","373.75","373.75","373.75","","-1.45%"
"01/15/1982","379.25","379.25","379.25","379.25","","1.20%"
"01/14/1982","374.75","374.75","374.75","374.75","","-1.38%"
"01/13/1982","380.00","380.00","380.00","380.00","","-2.31%"
"01/12/1982","389.00","389.00","389.00","389.00","","0.19%"
"01/11/1982","388.25","388.25","388.25","388.25","","-3.00%"
"01/08/1982","400.25","400.25","400.25","400.25","","0.95%"
"01/07/1982","396.50","396.50","396.50","396.50","","-1.25%"
"01/06/1982","401.50","401.50","401.50","401.50","","-0.50%"
"01/05/1982","403.50","403.50","403.50","403.50","","2.15%"
"01/04/1982","395.00","395.00","395.00","395.00","","-1.50%"
"01/01/1982","401.00","401.00","401.00","401.00","","0.00%"
"12/31/1981","401.00","401.00","401.00","401.00","","0.88%"
"12/30/1981","397.50","397.50","397.50","397.50","","0.63%"
"12/29/1981","395.00","395.00","395.00","395.00","","-0.25%"
"12/28/1981","396.00","396.00","396.00","396.00","","-1.10%"
"12/25/1981","400.40","400.40","400.40","400.40","","0.00%"
"12/24/1981","400.40","400.40","400.40","400.40","","0.00%"
