"Date","Price","Open","High","Low","Vol.","Change %"
"02/01/1994","384.40","381.75","384.40","384.40","","0.56%"
"01/31/1994","382.25","378.00","382.25","382.25","","1.38%"
"01/28/1994","377.05","375.75","377.05","377.05","","0.28%"
"01/27/1994","376.00","384.50","376.00","376.00","","-2.24%"
"01/26/1994","384.60","382.05","384.60","384.60","","0.81%"
"01/25/1994","381.50","381.60","381.50","381.50","","0.04%"
"01/24/1994","381.35","380.00","381.35","381.35","","0.00%"
"01/21/1994","381.35","387.60","381.35","381.35","","-1.60%"
"01/20/1994","387.55","392.55","387.55","387.55","","-1.29%"
"01/19/1994","392.60","392.55","392.60","392.60","","-0.04%"
"01/18/1994","392.75","391.35","392.75","392.75","","0.33%"
"01/17/1994","391.45","389.75","391.45","391.45","","0.49%"
"01/14/1994","389.55","390.00","389.55","389.55","","-0.10%"
"01/13/1994","389.95","386.00","389.95","389.95","","0.96%"
"01/12/1994","386.25","388.15","386.25","386.25","","-0.44%"
"01/11/1994","387.95","384.75","387.95","387.95","","0.81%"
"01/10/1994","384.85","386.00","384.85","384.85","","-0.43%"
"01/07/1994","386.50","388.80","386.50","386.50","","-0.64%"
"01/06/1994","389.00","390.90","389.00","389.00","","-0.50%"
"01/05/1994","390.95","393.40","390.95","390.95","","-0.67%"
"01/04/1994","393.60","394.05","393.60","393.60","","-0.04%"
"01/03/1994","393.75","390.80","393.75","393.75","","0.77%"
"12/31/1993","390.75","390.50","390.75","390.75","","0.00%"
"12/30/1993","390.75","390.40","390.75","390.75","","0.13%"
"12/29/1993","390.25","387.15","390.25","390.25","","0.70%"
"12/28/1993","387.55","388.10","387.55","387.55","","-0.10%"
"12/27/1993","387.95","386.40","387.95","387.95","","0.31%"
"12/24/1993","386.75","385.95","386.75","386.75","","0.18%"
"12/23/1993","386.05","386.25","386.05","386.05","","-0.10%"
"12/22/1993","386.45","387.20","386.45","386.45","","-0.26%"
"12/21/1993","387.45","388.90","387.45","387.45","","-0.46%"
"12/20/1993","389.25","387.40","389.25","389.25","","0.52%"
"12/17/1993","387.25","385.60","387.25","387.25","","0.39%"
"12/16/1993","385.75","387.15","385.75","385.75","","-0.35%"
"12/15/1993","387.10","387.05","387.10","387.10","","0.04%"
"12/14/1993","386.95","387.05","386.95","386.95","","0.09%"
"12/13/1993","386.60","383.45","386.60","386.60","","0.90%"
"12/10/1993","383.15","381.70","383.15","383.15","","0.30%"
"12/09/1993","382.00","383.50","382.00","382.00","","-0.46%"
"12/08/1993","383.75","377.35","383.75","383.75","","1.67%"
"12/07/1993","377.45","375.90","377.45","377.45","","0.37%"
"12/06/1993","376.05","376.55","376.05","376.05","","-0.19%"
"12/03/1993","376.75","374.05","376.75","376.75","","0.75%"
"12/02/1993","373.95","375.35","373.95","373.95","","-0.35%"
"12/01/1993","375.25","370.40","375.25","375.25","","1.30%"
"11/30/1993","370.45","370.25","370.45","370.45","","0.05%"
"11/29/1993","370.25","377.05","370.25","370.25","","-1.79%"
"11/26/1993","377.00","377.30","377.00","377.00","","-0.13%"
"11/25/1993","377.50","376.75","377.50","377.50","","0.09%"
"11/24/1993","377.15","377.25","377.15","377.15","","-0.01%"
"11/23/1993","377.20","378.15","377.20","377.20","","-0.28%"
"11/22/1993","378.25","377.90","378.25","378.25","","-0.03%"
"11/19/1993","378.35","376.05","378.35","378.35","","0.61%"
"11/18/1993","376.05","375.95","376.05","376.05","","-0.08%"
"11/17/1993","376.35","373.90","376.35","376.35","","0.61%"
"11/16/1993","374.05","375.15","374.05","374.05","","-0.32%"
"11/15/1993","375.25","373.50","375.25","375.25","","0.54%"
"11/12/1993","373.25","376.15","373.25","373.25","","-0.80%"
"11/11/1993","376.25","377.25","376.25","376.25","","-0.17%"
"11/10/1993","376.90","376.25","376.90","376.90","","0.11%"
"11/09/1993","376.50","375.65","376.50","376.50","","0.37%"
"11/08/1993","375.10","376.55","375.10","375.10","","-0.50%"
"11/05/1993","377.00","371.75","377.00","377.00","","1.28%"
"11/04/1993","372.25","367.90","372.25","372.25","","1.15%"
"11/03/1993","368.00","363.20","368.00","368.00","","1.39%"
"11/02/1993","362.95","361.95","362.95","362.95","","0.28%"
"11/01/1993","361.95","369.00","361.95","361.95","","-1.87%"
"10/29/1993","368.85","369.25","368.85","368.85","","-0.11%"
"10/28/1993","369.25","369.05","369.25","369.25","","0.07%"
"10/27/1993","369.00","368.55","369.00","369.00","","-0.16%"
"10/26/1993","369.60","368.95","369.60","369.60","","0.03%"
"10/25/1993","369.50","370.45","369.50","369.50","","-0.26%"
"10/22/1993","370.45","370.45","370.45","370.45","","0.04%"
"10/21/1993","370.30","372.45","370.30","370.30","","-0.58%"
"10/20/1993","372.45","368.85","372.45","372.45","","0.96%"
"10/19/1993","368.90","368.15","368.90","368.90","","0.18%"
"10/18/1993","368.25","364.65","368.25","368.25","","0.99%"
"10/15/1993","364.65","364.45","364.65","364.65","","-0.08%"
"10/14/1993","364.95","365.25","364.95","364.95","","-0.16%"
"10/13/1993","365.55","366.30","365.55","365.55","","-0.22%"
"10/12/1993","366.35","360.05","366.35","366.35","","1.69%"
"10/11/1993","360.25","359.70","360.25","360.25","","0.14%"
"10/08/1993","359.75","356.60","359.75","359.75","","0.91%"
"10/07/1993","356.50","357.35","356.50","356.50","","-0.13%"
"10/06/1993","356.95","352.95","356.95","356.95","","1.05%"
"10/05/1993","353.25","353.25","353.25","353.25","","0.01%"
"10/04/1993","353.20","356.00","353.20","353.20","","-0.58%"
"10/01/1993","355.25","355.25","355.25","355.25","","-0.06%"
"09/30/1993","355.45","353.25","355.45","355.45","","0.59%"
"09/29/1993","353.35","355.85","353.35","353.35","","-0.62%"
"09/28/1993","355.55","354.25","355.55","355.55","","0.40%"
"09/27/1993","354.15","356.75","354.15","354.15","","-0.96%"
"09/24/1993","357.60","356.95","357.60","357.60","","0.07%"
"09/23/1993","357.35","354.25","357.35","357.35","","0.88%"
"09/22/1993","354.25","363.00","354.25","354.25","","-2.60%"
"09/21/1993","363.70","354.25","363.70","363.70","","2.83%"
"09/20/1993","353.70","350.75","353.70","353.70","","0.83%"
"09/17/1993","350.80","352.95","350.80","350.80","","-0.61%"
"09/16/1993","352.95","347.75","352.95","352.95","","1.50%"
"09/15/1993","347.75","345.25","347.75","347.75","","0.69%"
"09/14/1993","345.35","343.50","345.35","345.35","","0.43%"
"09/13/1993","343.88","350.38","343.88","343.88","","-1.79%"
"09/10/1993","350.15","354.35","350.15","350.15","","-1.21%"
"09/09/1993","354.45","352.00","354.45","354.45","","0.74%"
"09/08/1993","351.85","350.50","351.85","351.85","","0.42%"
"09/07/1993","350.38","364.48","350.38","350.38","","-3.83%"
"09/06/1993","364.35","364.50","364.35","364.35","","-0.08%"
"09/03/1993","364.65","363.10","364.65","364.65","","0.25%"
"09/02/1993","363.75","369.15","363.75","363.75","","-1.56%"
"09/01/1993","369.50","372.25","369.50","369.50","","-0.81%"
"08/31/1993","372.50","370.50","372.50","372.50","","0.54%"
"08/30/1993","370.50","369.25","370.50","370.50","","0.27%"
"08/27/1993","369.50","367.90","369.50","369.50","","0.34%"
"08/26/1993","368.25","372.15","368.25","368.25","","-1.11%"
"08/25/1993","372.40","372.00","372.40","372.40","","0.14%"
"08/24/1993","371.88","372.98","371.88","371.88","","-0.31%"
"08/23/1993","373.05","373.00","373.05","373.05","","-0.19%"
"08/20/1993","373.75","371.75","373.75","373.75","","0.64%"
"08/19/1993","371.38","374.88","371.38","371.38","","-0.87%"
"08/18/1993","374.65","371.95","374.65","374.65","","0.71%"
"08/17/1993","372.00","373.25","372.00","372.00","","-0.40%"
"08/16/1993","373.50","368.25","373.50","373.50","","1.01%"
"08/13/1993","369.75","368.00","369.75","369.75","","0.61%"
"08/12/1993","367.50","375.25","367.50","367.50","","-2.16%"
"08/11/1993","375.62","381.18","375.62","375.62","","-1.50%"
"08/10/1993","381.35","384.00","381.35","381.35","","-0.59%"
"08/09/1993","383.62","376.38","383.62","383.62","","1.76%"
"08/06/1993","377.00","377.50","377.00","377.00","","-0.20%"
"08/05/1993","377.75","399.25","377.75","377.75","","-5.59%"
"08/04/1993","400.10","403.05","400.10","400.10","","-0.73%"
"08/03/1993","403.05","406.00","403.05","403.05","","-0.70%"
"08/02/1993","405.88","405.62","405.88","405.88","","-0.29%"
"07/30/1993","407.05","400.75","407.05","407.05","","1.76%"
"07/29/1993","400.00","393.40","400.00","400.00","","1.72%"
"07/28/1993","393.25","391.25","393.25","393.25","","0.49%"
"07/27/1993","391.35","393.00","391.35","391.35","","-0.41%"
"07/26/1993","392.95","390.10","392.95","392.95","","0.69%"
"07/23/1993","390.25","391.80","390.25","390.25","","-0.42%"
"07/22/1993","391.90","389.00","391.90","391.90","","0.76%"
"07/21/1993","388.95","392.05","388.95","388.95","","-0.79%"
"07/20/1993","392.05","392.05","392.05","392.05","","0.03%"
"07/19/1993","391.95","392.55","391.95","391.95","","-0.13%"
"07/16/1993","392.45","393.75","392.45","392.45","","-0.24%"
"07/15/1993","393.38","390.57","393.38","393.38","","0.51%"
"07/14/1993","391.38","395.88","391.38","391.38","","-0.89%"
"07/13/1993","394.88","394.62","394.88","394.88","","0.11%"
"07/12/1993","394.45","390.85","394.45","394.45","","0.75%"
"07/09/1993","391.50","393.25","391.50","391.50","","-0.57%"
"07/08/1993","393.75","397.35","393.75","393.75","","-0.93%"
"07/07/1993","397.45","392.65","397.45","397.45","","1.16%"
"07/06/1993","392.90","387.65","392.90","392.90","","1.30%"
"07/05/1993","387.85","386.75","387.85","387.85","","0.56%"
"07/02/1993","385.70","386.70","385.70","385.70","","-0.43%"
"07/01/1993","387.38","377.27","387.38","387.38","","2.69%"
"06/30/1993","377.25","374.90","377.25","377.25","","-0.33%"
"06/29/1993","378.50","374.90","378.50","378.50","","0.84%"
"06/28/1993","375.35","378.25","375.35","375.35","","-0.44%"
"06/25/1993","377.00","374.50","377.00","377.00","","0.60%"
"06/24/1993","374.75","374.00","374.75","374.75","","0.20%"
"06/23/1993","374.00","368.75","374.00","374.00","","1.39%"
"06/22/1993","368.88","369.88","368.88","368.88","","-0.26%"
"06/21/1993","369.85","370.50","369.85","369.85","","-0.38%"
"06/18/1993","371.25","371.00","371.25","371.25","","-0.01%"
"06/17/1993","371.30","369.90","371.30","371.30","","0.36%"
"06/16/1993","369.98","370.12","369.98","369.98","","-0.04%"
"06/15/1993","370.12","365.68","370.12","370.12","","1.30%"
"06/14/1993","365.38","367.12","365.38","365.38","","-0.24%"
"06/11/1993","366.27","369.48","366.27","366.27","","-0.77%"
"06/10/1993","369.12","369.88","369.12","369.12","","-0.31%"
"06/09/1993","370.25","373.50","370.25","370.25","","-0.71%"
"06/08/1993","372.88","373.98","372.88","372.88","","-0.27%"
"06/07/1993","373.90","375.55","373.90","373.90","","-0.70%"
"06/04/1993","376.55","374.25","376.55","376.55","","0.55%"
"06/03/1993","374.50","370.00","374.50","374.50","","1.25%"
"06/02/1993","369.88","368.88","369.88","369.88","","0.10%"
"06/01/1993","369.50","379.00","369.50","369.50","","-2.51%"
"05/31/1993","379.00","379.00","379.00","379.00","","0.43%"
"05/28/1993","377.38","382.38","377.38","377.38","","-1.02%"
"05/27/1993","381.25","379.75","381.25","381.25","","1.69%"
"05/26/1993","374.90","379.50","374.90","374.90","","-1.05%"
"05/25/1993","378.88","373.88","378.88","378.88","","1.27%"
"05/24/1993","374.12","379.88","374.12","374.12","","-0.92%"
"05/21/1993","377.60","374.45","377.60","377.60","","0.90%"
"05/20/1993","374.25","372.75","374.25","374.25","","0.30%"
"05/19/1993","373.12","378.38","373.12","373.12","","-1.19%"
"05/18/1993","377.62","367.27","377.62","377.62","","2.92%"
"05/17/1993","366.90","367.45","366.90","366.90","","-0.23%"
"05/14/1993","367.75","368.35","367.75","367.75","","-0.16%"
"05/13/1993","368.35","361.35","368.35","368.35","","1.97%"
"05/12/1993","361.25","356.40","361.25","361.25","","1.43%"
"05/11/1993","356.15","355.90","356.15","356.15","","0.01%"
"05/10/1993","356.10","355.90","356.10","356.10","","-0.01%"
"05/07/1993","356.12","357.43","356.12","356.12","","-0.29%"
"05/06/1993","357.15","354.45","357.15","357.15","","0.86%"
"05/05/1993","354.10","354.25","354.10","354.10","","-0.07%"
"05/04/1993","354.35","353.75","354.35","354.35","","0.23%"
"05/03/1993","353.55","356.00","353.55","353.55","","-0.58%"
"04/30/1993","355.60","355.60","355.60","355.60","","-0.18%"
"04/29/1993","356.25","353.45","356.25","356.25","","0.91%"
"04/28/1993","353.05","350.05","353.05","353.05","","0.89%"
"04/27/1993","349.95","351.90","349.95","349.95","","-0.65%"
"04/26/1993","352.25","345.50","352.25","352.25","","1.77%"
"04/23/1993","346.12","341.38","346.12","346.12","","1.61%"
"04/22/1993","340.65","339.15","340.65","340.65","","0.46%"
"04/21/1993","339.10","339.55","339.10","339.10","","-0.15%"
"04/20/1993","339.60","340.10","339.60","339.60","","-0.15%"
"04/19/1993","340.10","338.55","340.10","340.10","","0.43%"
"04/16/1993","338.65","337.15","338.65","338.65","","0.46%"
"04/15/1993","337.10","339.00","337.10","337.10","","-0.52%"
"04/14/1993","338.85","337.15","338.85","338.85","","0.49%"
"04/13/1993","337.20","336.75","337.20","337.20","","0.13%"
"04/12/1993","336.75","337.75","336.75","336.75","","-0.27%"
"04/09/1993","337.65","337.00","337.65","337.65","","0.09%"
"04/08/1993","337.35","337.65","337.35","337.35","","-0.09%"
"04/07/1993","337.65","337.35","337.65","337.65","","0.00%"
"04/06/1993","337.65","339.05","337.65","337.65","","-0.40%"
"04/05/1993","339.00","340.95","339.00","339.00","","-0.40%"
"04/02/1993","340.35","338.25","340.35","340.35","","0.59%"
"04/01/1993","338.35","336.65","338.35","338.35","","0.40%"
"03/31/1993","337.00","336.55","337.00","337.00","","0.12%"
"03/30/1993","336.60","332.25","336.60","336.60","","1.31%"
"03/29/1993","332.25","332.75","332.25","332.25","","-0.03%"
"03/26/1993","332.35","332.45","332.35","332.35","","-0.03%"
"03/25/1993","332.45","332.45","332.45","332.45","","0.03%"
"03/24/1993","332.35","331.65","332.35","332.35","","0.18%"
"03/23/1993","331.75","332.55","331.75","331.75","","-0.30%"
"03/22/1993","332.75","331.85","332.75","332.75","","0.29%"
"03/19/1993","331.80","330.55","331.80","331.80","","0.39%"
"03/18/1993","330.50","329.25","330.50","330.50","","0.44%"
"03/17/1993","329.05","329.15","329.05","329.05","","-0.02%"
"03/16/1993","329.10","329.10","329.10","329.10","","-0.02%"
"03/15/1993","329.15","327.85","329.15","329.15","","0.35%"
"03/12/1993","328.00","327.15","328.00","328.00","","0.29%"
"03/11/1993","327.05","326.55","327.05","327.05","","0.20%"
"03/10/1993","326.40","326.95","326.40","326.40","","-0.18%"
"03/09/1993","327.00","327.30","327.00","327.00","","-0.08%"
"03/08/1993","327.25","329.75","327.25","327.25","","-0.76%"
"03/05/1993","329.75","328.65","329.75","329.75","","0.21%"
"03/04/1993","329.05","328.80","329.05","329.05","","0.02%"
"03/03/1993","329.00","329.55","329.00","329.00","","-0.20%"
"03/02/1993","329.65","328.75","329.65","329.65","","0.30%"
"03/01/1993","328.65","328.55","328.65","328.65","","0.06%"
"02/26/1993","328.45","329.45","328.45","328.45","","-0.32%"
"02/25/1993","329.50","329.35","329.50","329.50","","0.02%"
"02/24/1993","329.45","330.45","329.45","329.45","","-0.35%"
"02/23/1993","330.60","327.80","330.60","330.60","","0.76%"
"02/22/1993","328.10","330.00","328.10","328.10","","-0.59%"
"02/19/1993","330.05","330.35","330.05","330.05","","-0.06%"
"02/18/1993","330.25","330.45","330.25","330.25","","-0.12%"
"02/17/1993","330.65","332.35","330.65","330.65","","-0.47%"
"02/16/1993","332.20","328.75","332.20","332.20","","1.05%"
"02/15/1993","328.75","329.10","328.75","328.75","","-0.06%"
"02/12/1993","328.95","331.40","328.95","328.95","","-0.77%"
"02/11/1993","331.50","331.90","331.50","331.50","","-0.18%"
"02/10/1993","332.10","328.45","332.10","332.10","","1.10%"
"02/09/1993","328.50","328.00","328.50","328.50","","0.21%"
"02/08/1993","327.80","328.05","327.80","327.80","","-0.05%"
"02/05/1993","327.95","328.35","327.95","327.95","","-0.14%"
"02/04/1993","328.40","328.60","328.40","328.40","","-0.11%"
"02/03/1993","328.75","329.75","328.75","328.75","","-0.27%"
"02/02/1993","329.65","330.00","329.65","329.65","","-0.06%"
"02/01/1993","329.85","329.95","329.85","329.85","","0.00%"
"01/29/1993","329.85","330.15","329.85","329.85","","-0.11%"
"01/28/1993","330.20","329.75","330.20","330.20","","0.11%"
"01/27/1993","329.85","331.00","329.85","329.85","","-0.42%"
"01/26/1993","331.25","329.05","331.25","331.25","","0.70%"
"01/25/1993","328.95","328.75","328.95","328.95","","0.06%"
"01/22/1993","328.75","329.55","328.75","328.75","","-0.26%"
"01/21/1993","329.60","329.75","329.60","329.60","","-0.09%"
"01/20/1993","329.90","328.65","329.90","329.90","","0.32%"
"01/19/1993","328.85","329.00","328.85","328.85","","0.11%"
"01/18/1993","328.50","328.05","328.50","328.50","","0.24%"
"01/15/1993","327.70","327.80","327.70","327.70","","0.00%"
"01/14/1993","327.70","327.90","327.70","327.70","","-0.14%"
"01/13/1993","328.15","328.85","328.15","328.15","","-0.23%"
"01/12/1993","328.90","328.10","328.90","328.90","","0.23%"
"01/11/1993","328.15","329.10","328.15","328.15","","-0.39%"
"01/08/1993","329.45","329.40","329.45","329.45","","-0.03%"
"01/07/1993","329.55","330.35","329.55","329.55","","-0.11%"
"01/06/1993","329.90","329.15","329.90","329.90","","0.20%"
"01/05/1993","329.25","328.65","329.25","329.25","","0.21%"
"01/04/1993","328.55","333.05","328.55","328.55","","-1.38%"
"12/31/1992","333.15","333.35","333.15","333.15","","-0.07%"
"12/30/1992","333.40","333.05","333.40","333.40","","0.12%"
"12/29/1992","333.00","333.25","333.00","333.00","","-0.08%"
"12/28/1992","333.25","333.50","333.25","333.25","","-0.22%"
"12/25/1992","334.00","333.00","334.00","334.00","","0.27%"
"12/24/1992","333.10","333.30","333.10","333.10","","-0.05%"
"12/23/1992","333.25","332.85","333.25","333.25","","0.24%"
"12/22/1992","332.45","334.15","332.45","332.45","","-0.52%"
"12/21/1992","334.20","337.20","334.20","334.20","","-0.89%"
"12/18/1992","337.20","338.20","337.20","337.20","","-0.31%"
"12/17/1992","338.25","337.50","338.25","338.25","","0.15%"
"12/16/1992","337.75","334.60","337.75","337.75","","0.90%"
"12/15/1992","334.75","334.70","334.75","334.75","","-0.01%"
"12/14/1992","334.80","335.25","334.80","334.80","","-0.13%"
"12/11/1992","335.25","334.00","335.25","335.25","","0.33%"
"12/10/1992","334.15","333.95","334.15","334.15","","0.09%"
"12/09/1992","333.85","335.45","333.85","333.85","","-0.52%"
"12/08/1992","335.60","336.15","335.60","335.60","","-0.16%"
"12/07/1992","336.15","335.65","336.15","336.15","","0.06%"
"12/04/1992","335.96","335.66","335.96","335.96","","0.12%"
"12/03/1992","335.55","335.85","335.55","335.55","","-0.10%"
"12/02/1992","335.90","334.75","335.90","335.90","","0.22%"
"12/01/1992","335.15","334.40","335.15","335.15","","0.18%"
"11/30/1992","334.55","334.55","334.55","334.55","","-0.06%"
"11/27/1992","334.75","334.85","334.75","334.75","","-0.03%"
"11/26/1992","334.85","333.70","334.85","334.85","","0.36%"
"11/25/1992","333.65","334.85","333.65","333.65","","-0.36%"
"11/24/1992","334.85","334.50","334.85","334.85","","0.09%"
"11/23/1992","334.55","335.90","334.55","334.55","","-0.27%"
"11/20/1992","335.45","335.35","335.45","335.45","","0.06%"
"11/19/1992","335.25","334.95","335.25","335.25","","0.07%"
"11/18/1992","335.00","335.55","335.00","335.00","","-0.13%"
"11/17/1992","335.45","334.45","335.45","335.45","","0.24%"
"11/16/1992","334.65","336.05","334.65","334.65","","-0.39%"
"11/13/1992","335.95","333.75","335.95","335.95","","0.90%"
"11/12/1992","332.95","332.80","332.95","332.95","","0.21%"
"11/11/1992","332.25","330.75","332.25","332.25","","0.61%"
"11/10/1992","330.25","333.40","330.25","330.25","","-0.93%"
"11/09/1992","333.35","336.00","333.35","333.35","","-0.73%"
"11/06/1992","335.80","336.60","335.80","335.80","","-0.28%"
"11/05/1992","336.75","337.35","336.75","336.75","","-0.24%"
"11/04/1992","337.55","338.05","337.55","337.55","","-0.12%"
"11/03/1992","337.95","340.05","337.95","337.95","","-0.59%"
"11/02/1992","339.95","339.65","339.95","339.95","","0.07%"
"10/30/1992","339.70","339.50","339.70","339.70","","0.01%"
"10/29/1992","339.65","339.25","339.65","339.65","","0.15%"
"10/28/1992","339.15","337.65","339.15","339.15","","0.47%"
"10/27/1992","337.55","340.70","337.55","337.55","","-0.94%"
"10/26/1992","340.75","343.60","340.75","340.75","","-0.76%"
"10/23/1992","343.35","342.40","343.35","343.35","","0.23%"
"10/22/1992","342.55","343.75","342.55","342.55","","-0.35%"
"10/21/1992","343.75","343.60","343.75","343.75","","0.00%"
"10/20/1992","343.75","342.75","343.75","343.75","","0.31%"
"10/19/1992","342.70","342.80","342.70","342.70","","0.13%"
"10/16/1992","342.25","341.35","342.25","342.25","","0.26%"
"10/15/1992","341.35","342.00","341.35","341.35","","-0.12%"
"10/14/1992","341.75","344.45","341.75","341.75","","-0.78%"
"10/13/1992","344.45","346.05","344.45","344.45","","-0.42%"
"10/12/1992","345.90","350.95","345.90","345.90","","-1.33%"
"10/09/1992","350.55","350.00","350.55","350.55","","0.16%"
"10/08/1992","350.00","351.05","350.00","350.00","","-0.24%"
"10/07/1992","350.85","350.45","350.85","350.85","","0.13%"
"10/06/1992","350.40","350.50","350.40","350.40","","-0.10%"
"10/05/1992","350.75","349.00","350.75","350.75","","0.63%"
"10/02/1992","348.55","348.15","348.55","348.55","","0.06%"
"10/01/1992","348.35","348.55","348.35","348.35","","-0.06%"
"09/30/1992","348.55","348.95","348.55","348.55","","-0.06%"
"09/29/1992","348.75","348.10","348.75","348.75","","0.19%"
"09/28/1992","348.10","349.65","348.10","348.10","","-0.34%"
"09/25/1992","349.30","349.20","349.30","349.30","","-0.01%"
"09/24/1992","349.35","348.90","349.35","349.35","","0.11%"
"09/23/1992","348.95","349.90","348.95","348.95","","-0.16%"
"09/22/1992","349.50","347.70","349.50","349.50","","0.52%"
"09/21/1992","347.70","350.25","347.70","347.70","","-1.01%"
"09/18/1992","351.25","348.15","351.25","351.25","","0.93%"
"09/17/1992","348.00","349.35","348.00","348.00","","-0.34%"
"09/16/1992","349.20","346.45","349.20","349.20","","0.85%"
"09/15/1992","346.25","346.65","346.25","346.25","","-0.13%"
"09/14/1992","346.70","339.25","346.70","346.70","","1.67%"
"09/11/1992","341.00","342.25","341.00","341.00","","-0.34%"
"09/10/1992","342.15","342.05","342.15","342.15","","0.03%"
"09/09/1992","342.05","342.05","342.05","342.05","","-0.12%"
"09/08/1992","342.45","342.45","342.45","342.45","","-0.20%"
"09/07/1992","343.15","342.05","343.15","343.15","","0.48%"
"09/04/1992","341.50","341.40","341.50","341.50","","0.10%"
"09/03/1992","341.15","339.10","341.15","341.15","","0.66%"
"09/02/1992","338.90","340.75","338.90","338.90","","-0.54%"
"09/01/1992","340.75","342.35","340.75","340.75","","-0.50%"
"08/31/1992","342.45","340.10","342.45","342.45","","0.81%"
"08/28/1992","339.70","339.05","339.70","339.70","","0.16%"
"08/27/1992","339.15","338.25","339.15","339.15","","0.22%"
"08/26/1992","338.40","340.35","338.40","338.40","","-0.62%"
"08/25/1992","340.50","341.55","340.50","340.50","","-0.38%"
"08/24/1992","341.80","338.25","341.80","341.80","","1.23%"
"08/21/1992","337.65","337.75","337.65","337.65","","-0.03%"
"08/20/1992","337.75","337.75","337.75","337.75","","-0.03%"
"08/19/1992","337.85","336.25","337.85","337.85","","0.49%"
"08/18/1992","336.20","337.35","336.20","336.20","","-0.31%"
"08/17/1992","337.25","336.10","337.25","337.25","","0.51%"
"08/14/1992","335.55","335.25","335.55","335.55","","0.13%"
"08/13/1992","335.10","340.60","335.10","335.10","","-1.51%"
"08/12/1992","340.25","347.95","340.25","340.25","","-2.20%"
"08/11/1992","347.90","350.05","347.90","347.90","","-0.64%"
"08/10/1992","350.15","350.85","350.15","350.15","","-0.13%"
"08/07/1992","350.60","349.55","350.60","350.60","","0.30%"
"08/06/1992","349.55","349.75","349.55","349.55","","-0.03%"
"08/05/1992","349.65","353.05","349.65","349.65","","-0.99%"
"08/04/1992","353.15","353.35","353.15","353.15","","-0.03%"
"08/03/1992","353.25","358.25","353.25","353.25","","-1.29%"
"07/31/1992","357.85","356.95","357.85","357.85","","0.31%"
"07/30/1992","356.75","356.85","356.75","356.75","","0.03%"
"07/29/1992","356.65","359.20","356.65","356.65","","-0.72%"
"07/28/1992","359.25","359.25","359.25","359.25","","0.34%"
"07/27/1992","358.05","358.75","358.05","358.05","","-0.40%"
"07/24/1992","359.50","357.95","359.50","359.50","","0.42%"
"07/23/1992","358.00","359.35","358.00","358.00","","-0.35%"
"07/22/1992","359.25","357.55","359.25","359.25","","0.45%"
"07/21/1992","357.65","358.85","357.65","357.65","","-0.35%"
"07/20/1992","358.90","358.00","358.90","358.90","","0.48%"
"07/17/1992","357.20","352.50","357.20","357.20","","1.33%"
"07/16/1992","352.50","353.70","352.50","352.50","","-0.34%"
"07/15/1992","353.70","350.85","353.70","353.70","","0.81%"
"07/14/1992","350.85","349.25","350.85","350.85","","0.54%"
"07/13/1992","348.95","348.55","348.95","348.95","","0.20%"
"07/10/1992","348.25","348.45","348.25","348.25","","-0.13%"
"07/09/1992","348.70","347.35","348.70","348.70","","0.39%"
"07/08/1992","347.35","346.30","347.35","347.35","","0.27%"
"07/07/1992","346.40","346.55","346.40","346.40","","-0.07%"
"07/06/1992","346.65","346.15","346.65","346.65","","0.12%"
"07/03/1992","346.25","346.25","346.25","346.25","","0.00%"
"07/02/1992","346.25","344.15","346.25","346.25","","0.61%"
"07/01/1992","344.15","343.30","344.15","344.15","","0.26%"
"06/30/1992","343.25","343.75","343.25","343.25","","-0.13%"
"06/29/1992","343.70","342.50","343.70","343.70","","0.34%"
"06/26/1992","342.55","343.05","342.55","342.55","","-0.15%"
"06/25/1992","343.05","342.95","343.05","343.05","","0.04%"
"06/24/1992","342.90","344.20","342.90","342.90","","-0.42%"
"06/23/1992","344.35","343.45","344.35","344.35","","0.26%"
"06/22/1992","343.45","341.40","343.45","343.45","","0.73%"
"06/19/1992","340.95","342.45","340.95","340.95","","-0.45%"
"06/18/1992","342.50","341.55","342.50","342.50","","0.26%"
"06/17/1992","341.60","342.05","341.60","341.60","","-0.16%"
"06/16/1992","342.15","342.85","342.15","342.15","","-0.18%"
"06/15/1992","342.75","342.55","342.75","342.75","","0.00%"
"06/12/1992","342.75","340.25","342.75","342.75","","0.73%"
"06/11/1992","340.25","337.85","340.25","340.25","","0.70%"
"06/10/1992","337.90","338.05","337.90","337.90","","-0.04%"
"06/09/1992","338.05","338.30","338.05","338.05","","-0.03%"
"06/08/1992","338.15","338.80","338.15","338.15","","-0.18%"
"06/05/1992","338.75","338.75","338.75","338.75","","0.00%"
"06/04/1992","338.75","338.55","338.75","338.75","","0.07%"
"06/03/1992","338.50","338.75","338.50","338.50","","-0.13%"
"06/02/1992","338.95","337.75","338.95","338.95","","0.33%"
"06/01/1992","337.85","336.75","337.85","337.85","","0.39%"
"05/29/1992","336.55","337.20","336.55","336.55","","-0.22%"
"05/28/1992","337.30","337.85","337.30","337.30","","-0.15%"
"05/27/1992","337.80","338.20","337.80","337.80","","-0.10%"
"05/26/1992","338.15","338.45","338.15","338.15","","-0.06%"
"05/25/1992","338.35","337.95","338.35","338.35","","0.15%"
"05/22/1992","337.85","337.20","337.85","337.85","","0.21%"
"05/21/1992","337.15","337.90","337.15","337.15","","-0.22%"
